,language,url,query,documentation
2394,java,https://github.com/opsmatters/newrelic-api/blob/5bc2ea62ec368db891e4fd5fe3dcdf529d086b5e/src/main/java/com/opsmatters/newrelic/api/httpclient/deserializers/alerts/AlertEventsDeserializer.java#L42-L55,deserialize json,"Gson invokes this call-back method during deserialization when it encounters a field of the specified type.
@param element The Json data being deserialized
@param type The type of the Object to deserialize to
@param context The JSON deserialization context
@return The alert events"
2395,java,https://github.com/OnyxDevTools/onyx-database-parent/blob/474dfc273a094dbc2ca08fcc08a2858cd538c920/onyx-database-examples/webservice-client/java-client/src/main/java/io/swagger/client/api/PersistenceApi.java#L1136-L1139,deserialize json,"Initialize Managed Entity&#39;s relationship by attribute name
Hydrate relationship associated to that entity.
@param request Initilize Relationship Request (required)
@return List&lt;Object&gt;
@throws ApiException If fail to call the API, e.g. server error or cannot deserialize the response body"
2396,java,https://github.com/GenesysPureEngage/workspace-client-java/blob/509fdd9e89b9359d012f9a72be95037a3cef53e6/src/main/java/com/genesys/internal/workspace/api/UcsApi.java#L403-L406,deserialize json,"Delete an existing contact

@param id id of the Contact (required)
@param deletelData Request parameters. (optional)
@return ApiSuccessResponse
@throws ApiException If fail to call the API, e.g. server error or cannot deserialize the response body"
2397,java,https://github.com/GenesysPureEngage/workspace-client-java/blob/509fdd9e89b9359d012f9a72be95037a3cef53e6/src/main/java/com/genesys/internal/workspace/api/ChatApi.java#L1572-L1575,deserialize json,"Send a message
Send a message to participants in the specified chat.
@param id The ID of the chat interaction. (required)
@param acceptData Request parameters. (optional)
@return ApiSuccessResponse
@throws ApiException If fail to call the API, e.g. server error or cannot deserialize the response body"
2398,java,https://github.com/artikcloud/artikcloud-java/blob/412f447573e7796ab4f685c0bdd5eb76185a365c/src/main/java/cloud/artik/api/DevicesSharesApi.java#L518-L521,deserialize json,"Get specific share of the given device id
Get specific share of the given device id
@param deviceId Device ID. (required)
@param shareId Share ID. (required)
@return DeviceSharing
@throws ApiException If fail to call the API, e.g. server error or cannot deserialize the response body"
2399,java,https://github.com/matthewhorridge/owlapi-gwt/blob/7ab975fb6cef3c8947099983551672a3b5d4e2fd/owlapi-gwt-serialization/src/main/java/uk/ac/manchester/cs/owl/owlapi/OWLObjectInverseOfImpl_CustomFieldSerializer.java#L90-L93,deserialize json,"Deserializes the content of the object from the
{@link com.google.gwt.user.client.rpc.SerializationStreamReader}.

@param streamReader the {@link com.google.gwt.user.client.rpc.SerializationStreamReader} to read the
object's content from
@param instance     the object instance to deserialize
@throws com.google.gwt.user.client.rpc.SerializationException
if the deserialization operation is not
successful"
2400,java,https://github.com/opsmatters/newrelic-api/blob/5bc2ea62ec368db891e4fd5fe3dcdf529d086b5e/src/main/java/com/opsmatters/newrelic/api/httpclient/deserializers/transactions/KeyTransactionsDeserializer.java#L42-L55,deserialize json,"Gson invokes this call-back method during deserialization when it encounters a field of the specified type.
@param element The Json data being deserialized
@param type The type of the Object to deserialize to
@param context The JSON deserialization context
@return The key transactions"
2401,java,https://github.com/GenesysPureEngage/provisioning-client-java/blob/1ad594c3767cec83052168e350994f922a26f75e/src/main/java/com/genesys/internal/provisioning/api/MusicOnHoldApi.java#L134-L137,deserialize json,"Delete WAV file.
Delete the specified WAV file.
@param fileName The musicFile name for deleting from MOH. (required)
@return DeleteMOHFilesResponse
@throws ApiException If fail to call the API, e.g. server error or cannot deserialize the response body"
2402,python,https://github.com/SeattleTestbed/seash/blob/40f9d2285662ff8b61e0468b4196acee089b273b/pyreadline/modes/vi.py#L1143-L1173,find int in string,find matching <([{}])>
2403,python,https://github.com/spyder-ide/spyder/blob/f76836ce1b924bcc4efd3f74f2960d26a4e528e0/spyder/widgets/findreplace.py#L446-L533,find int in string,Replace and find
2404,java,https://github.com/baratine/baratine/blob/db34b45c03c5a5e930d8142acc72319125569fcf/core/src/main/java/com/caucho/v5/bytecode/JavaClass.java#L444-L457,find int in string,Finds a method.
2405,javascript,https://github.com/phadej/typify-bin/blob/48abd6de88f21aaf87e023cc06fc66cc47535765/lib/instrument.js#L62-L79,find int in string,Find comments with ::
2406,go,https://github.com/sacloud/libsacloud/blob/41c392dee98a83260abbe0fcd5c13beb7c75d103/api/load_balancer.go#L71-L81,find int in string,// Find 検索
2407,php,https://github.com/simplito/bn-php/blob/e852fcd27e4acbc32459606d7606e45a85e42465/lib/BN.php#L464-L469,find int in string,Find `this` % `num`
2408,python,https://github.com/Yubico/python-yubico/blob/a72e8eddb90da6ee96e29f60912ca1f2872c9aea/yubico/yubikey_config.py#L550-L557,find int in string,Find 'which' entry in 'flags'.
2409,python,https://github.com/python/core-workflow/blob/b93c76195f6db382cfcefee334380fb4c68d4e21/blurb/blurb.py#L279-L289,find int in string,Find cmd on PATH.
2410,go,https://github.com/hashicorp/terraform/blob/133d3d79714077d8009e35759ac7dad18522e6b6/config/module/storage.go#L278-L346,find int in string,// find a registry module
2411,java,https://github.com/structurizr/java/blob/4b204f077877a24bcac363f5ecf0e129a0f9f4c5/structurizr-analysis/src/com/structurizr/analysis/StructurizrAnnotationsComponentFinderStrategy.java#L157-L176,find int in string,Finds @UsedByPerson annotations.
2412,java,https://github.com/exoplatform/jcr/blob/3e7f9ee1b5683640d73a4316fb4b0ad5eac5b8a2/exo.jcr.ext.services/src/main/java/org/exoplatform/services/jcr/ext/organization/MembershipTypeHandlerImpl.java#L164-L180,find int in string,Find membership type.
2413,python,https://github.com/aitjcize/cppman/blob/7b48e81b2cd3baa912d73dfe977ecbaff945a93c/cppman/main.py#L335-L358,find int in string,Find pages in database.
2414,python,https://github.com/undertherain/pycontextfree/blob/91505e978f6034863747c98d919ac11b029b1ac3/setup_boilerplate.py#L59-L63,find int in string,Find packages to pack.
2415,go,https://github.com/gorgonia/cu/blob/89152d7e441439045736bc7640ff607ec371c26c/cmd/gencudnn/main.go#L94-L103,find int in string,// find potential nils
2416,python,https://github.com/Skyscanner/pycfmodel/blob/e3da4db96f59c0a5dba06ae66ad25645775e5500/pycfmodel/model/resources/properties/policy_document.py#L219-L226,find int in string,Find allowed not-principals.
2417,python,https://github.com/vatlab/SoS/blob/6b60ed0770916d135e17322e469520d778e9d4e7/src/sos/section_analyzer.py#L343-L391,find int in string,Find step input
2418,php,https://github.com/smeeckaert/di/blob/3d5e3ed20038bed9a42fcd2821970f77112b8d3c/src/DI/Decorator.php#L131-L151,find int in string,Find the construct parameters
2419,javascript,https://github.com/angular/protractor/blob/4f74a4ec753c97adfe955fe468a39286a0a55837/website/docgen/processors/tag-fixer.js#L16-L60,find int in string,Find the name of the function.
2420,python,https://github.com/django-fluent/django-fluent-comments/blob/bfe98d55b56fedd8ca2e2659eed53a6390e53adf/fluent_comments/receivers.py#L24-L42,find int in string,Find a moderator object
2421,javascript,https://github.com/cedx/which.js/blob/1f875d997e6a9dff3f768673ad024e73e56af207/example/main.js#L4-L15,find int in string,Finds the instances of an executable.
2422,python,https://github.com/unt-libraries/edtf-validate/blob/d6d63141919a66aea4ff1c31fa0cb8ff744ef9d9/edtf_validate/valid_edtf.py#L290-L323,find int in string,Find the latest legitimate day.
2423,java,https://github.com/interedition/collatex/blob/76dd1fcc36047bc66a87d31142e72e98b5347821/collatex-core/src/main/java/eu/interedition/collatex/suffixarray/SAIS.java#L166-L173,find int in string,/* find the start or end of each bucket
2424,python,https://github.com/msmbuilder/msmbuilder/blob/556a93a170782f47be53f4a1e9d740fb1c8272b3/msmbuilder/io/project_template.py#L283-L294,find int in string,Find the named TemplateDir in the hierarchy
2425,python,https://github.com/omaraboumrad/mastool/blob/0ec566de6717d03c6ec61affe5d1e9ff8d7e6ebd/mastool/practices.py#L140-L147,find int in string,Finds equals true or false
2426,java,https://github.com/OpenLiberty/open-liberty/blob/ca725d9903e63645018f9fa8cbda25f60af83a5d/dev/com.ibm.ws.install/src/com/ibm/ws/install/internal/cmdline/ExeFindAction.java#L52-L97,find int in string,"Handles the Find action.
{@inheritDoc}"
2427,go,https://github.com/gobuffalo/packr/blob/9819ef1571983a956c49475cb0524d8a4971620f/box.go#L95-L97,find int in string,// Deprecated: Use Find instead.
2428,python,https://github.com/delfick/gitmit/blob/ae0aef14a06b25ad2811f8f47cc97e68a0910eae/gitmit/mit.py#L57-L72,find int in string,Find the relative path from here from the parent_dir
2429,go,https://github.com/vitessio/vitess/blob/d568817542a413611801aa17a1c213aa95592182/go/vt/vtgate/safe_session.go#L127-L139,find int in string,"// Find returns the transactionId, if any, for a session"
2430,python,https://github.com/fjwCode/cerium/blob/f6e06e0dcf83a0bc924828e9d6cb81383ed2364f/cerium/androiddriver.py#L583-L594,find int in string,Find a element or the first element.
2431,python,https://github.com/dslackw/slpkg/blob/dd2e08a80e944d337d157b992167ba631a4343de/slpkg/pkg/manager.py#L379-L412,find int in string,Find installed Slackware packages
2432,python,https://github.com/pantsbuild/pants/blob/b72e650da0df685824ffdcc71988b8c282d0962d/src/python/pants/backend/jvm/tasks/jvm_compile/jvm_compile.py#L579-L584,find int in string,Finds all logs under the given workunit.
2433,python,https://github.com/JdeRobot/base/blob/303b18992785b2fe802212f2d758a60873007f1f/src/drivers/MAVLinkServer/MAVProxy/modules/lib/mp_menu.py#L193-L199,find int in string,find the selected menu item
2434,java,https://github.com/google/error-prone-javac/blob/a53d069bbdb2c60232ed3811c19b65e41c3e60e0/src/jdk.compiler/share/classes/com/sun/tools/sjavac/JavacState.java#L214-L218,find int in string,Find all artifacts that exists on disk.
2435,python,https://github.com/kalbhor/MusicNow/blob/12ff1ed2ea2bb7dbbfd925d7998b3ea1e20de291/musicnow/repair.py#L133-L166,find int in string,Tries finding metadata through Spotify
2436,java,https://github.com/petergeneric/stdlib/blob/d4025d2f881bc0542b1e004c5f65a1ccaf895836/stdlib/src/main/java/com/peterphi/std/util/jaxb/JAXBSerialiserFactory.java#L96-L110,find int in string,Finds stale entries in the map
2437,python,https://github.com/MycroftAI/mycroft-skills-manager/blob/5acef240de42e8ceae2e82bc7492ffee33288b00/msm/mycroft_skills_manager.py#L332-L362,find int in string,Find skill by name or url
2438,go,https://github.com/racker/kumoru-sdk-go/blob/4c7b965af0332c4d651f1731e3d702dfafbfb0fc/pkg/service/authorization/resources/resources.go#L36-L58,find int in string,// Find resources that are accesible to the requester
2439,python,https://github.com/spacetelescope/drizzlepac/blob/15bec3c929a6a869d9e71b9398ced43ede0620f1/drizzlepac/tweakutils.py#L1000-L1054,find int in string,Find the center of the peak of offsets
2440,ruby,https://github.com/bbc/hive-runner/blob/9079f23362e201c342f416b5038d935e83e0de84/lib/hive/worker.rb#L106-L112,find int in string,Try to find and reserve a job
2441,ruby,https://github.com/leejarvis/slop/blob/aa233ababf00cd32f46a278ca030d5c40281e7c1/lib/slop/parser.rb#L116-L128,find int in string,Try and find an option to process
2442,php,https://github.com/Chill-project/Main/blob/384cb6c793072a4f1047dc5cafc2157ee2419f60/Controller/PermissionsGroupController.php#L99-L131,find int in string,Finds and displays a PermissionsGroup entity.
2443,java,https://github.com/josesamuel/remoter/blob/007401868c319740d40134ebc07c3406988f9a86/remoter/src/main/java/remoter/compiler/builder/RemoteBuilder.java#L101-L103,find int in string,Finds that elements that needs to be processed
2444,ruby,https://github.com/imathis/clash/blob/961fe5d7719789afc47486ac2f3b84e9cdcce769/lib/clash/diff.rb#L63-L65,find int in string,Find all files in a given directory
2445,javascript,https://github.com/clientIO/joint/blob/99ba02fe6c64e407bdfff6ba595d2068422c3e76/dist/joint.nowrap.js#L10810-L10820,find int in string,Find all elements in given area
2446,php,https://github.com/matudelatower/ubicacion-bundle/blob/f2daef3f72ae3120386cb9fb8d67fc5fcbb5b5df/Controller/ProvinciaController.php#L59-L67,find int in string,Finds and displays a Provincia entity.
2447,python,https://github.com/qubell/contrib-python-qubell-client/blob/4586ea11d5103c2ff9607d3ed922b5a0991b8845/qubell/api/private/instance.py#L621-L647,find int in string,"Find regexp in activitylog
        find record as if type are in description."
2448,java,https://github.com/jglobus/JGlobus/blob/e14f6f6636544fd84298f9cec749d626ea971930/ssl-proxies/src/main/java/org/globus/gsi/SigningPolicyParser.java#L571-L597,find int in string,find first space or tab as separator.
2449,python,https://github.com/manns/pyspread/blob/0e2fd44c2e0f06605efc3058c20a43a8c1f9e7e0/pyspread/src/gui/_grid.py#L1188-L1212,find int in string,"Find functionality, called from toolbar, returns find position"
2450,java,https://github.com/TakahikoKawasaki/nv-websocket-client/blob/efaec21181d740ad3808313acf679313179e0825/src/main/java/com/neovisionaries/ws/client/Misc.java#L250-L263,find int in string,Find the minimum value from the given array.
2451,go,https://github.com/limetext/sublime/blob/94683378b34b1483fb7b1980b11080595c76e238/textmate/regex.go#L65-L88,find int in string,// find match for pattern in data after the pos
2452,php,https://github.com/eghojansu/moe/blob/f58ec75a3116d1a572782256e2b38bb9aab95e3c/src/AbstractModel.php#L681-L687,get current process id,Get all
2453,python,https://github.com/ultrabug/py3status/blob/4c105f1b44f7384ca4f7da5f821a47e468c7dee2/py3status/modules/kdeconnector.py#L169-L181,get current process id,Get the battery
2454,python,https://github.com/happyleavesaoc/python-voobly/blob/83b4ab7d630a00459c2a64e55e3ac85c7be38194/voobly/__init__.py#L167-L186,get current process id,Get ladder.
2455,php,https://github.com/jrgp/linfo/blob/d7c8b3a7bb1837572684491006173283a8090bc8/src/Linfo/OS/OpenBSD.php#L254-L279,get current process id,Get uptime
2456,php,https://github.com/spatie/laravel-link-checker/blob/944ecf3ce39a0c2436708108d96eef2b8d54553c/src/CheckLinksCommand.php#L88-L99,get current process id,Get the profile.
2457,python,https://github.com/facelessuser/soupsieve/blob/24859cc3e756ebf46b75547d49c6b4a7bf35ee82/soupsieve/css_match.py#L1340-L1352,get current process id,Get comments.
2458,python,https://github.com/happyleavesaoc/python-snapcast/blob/9b3c483358677327c7fd6d0666bf474c19d87f19/snapcast/client/__init__.py#L31-L34,get current process id,Get MAC.
